Init Fwd Win Byts,Fwd IAT Tot,Fwd IAT Max,Dst Port,Fwd IAT Mean,Fwd Header Len,Flow IAT Max,Flow Duration,Fwd Pkts/s,TotLen Fwd Pkts,Subflow Fwd Byts,Fwd Pkt Len Mean,Fwd Seg Size Avg,Fwd Pkt Len Max,Flow IAT Mean,Flow Pkts/s,Pkt Len Max,Pkt Len Mean,Fwd IAT Min,Bwd Pkt Len Mean,Pkt Size Avg,Bwd Seg Size Avg,Bwd Pkt Len Max,TotLen Bwd Pkts,Subflow Bwd Byts,Pkt Len Var,Pkt Len Std,Flow IAT Min,Fwd Seg Size Min,Fwd Pkt Len Std
226,1898833,1898833,80,1898833.0,64,1898833,1898833,1.0532785137,0,0,0.0,0.0,0,1898833.0,1.0532785137,0,0.0,1898833,0.0,0.0,0.0,0,0,0,0.0,0.0,1898833,32,0.0
26883,16263,13606,80,5421.0,136,5003966,5020229,0.796776402,265,265,66.25,66.25,265,717175.571428572,1.5935528041,662,103.0,539,165.5,115.875,165.5,662,662,662,51623.5,227.2080544347,2,32,132.5
26883,1326,948,80,442.0,136,5001377,5002703,0.7995677537,421,421,105.25,105.25,421,714671.857142857,1.5991355073,972,154.7777777778,13,243.0,174.125,243.0,972,972,972,113302.444444444,336.6042846496,7,32,210.5
226,32240720,32240720,80,32240720.0,64,32240720,32240720,0.0620333541,0,0,0.0,0.0,0,32240720.0,0.0620333541,0,0.0,32240720,0.0,0.0,0.0,0,0,0,0.0,0.0,32240720,32,0.0
26883,6942085,6937922,80,2314028.33333333,136,6937637,11944859,0.3348720985,322,322,80.5,80.5,322,1706408.42857143,0.6697441971,972,143.7777777778,379,243.0,161.75,243.0,972,972,972,107802.444444444,328.3328257187,4,32,161.0
221,15933996,15933996,80,15933996.0,64,15933996,15933996,0.1255177923,0,0,0.0,0.0,0,15933996.0,0.1255177923,0,0.0,15933996,0.0,0.0,0.0,0,0,0,0.0,0.0,15933996,32,0.0
26883,6738112,6737666,80,2246037.33333333,136,6737318,11742446,0.3406445301,331,331,82.75,82.75,331,1677492.28571429,0.6812890602,972,144.7777777778,199,243.0,162.875,243.0,972,972,972,108212.444444444,328.9565996366,3,32,165.5
26883,3047,1542,80,1015.6666666667,136,5004194,5007241,0.7988431154,359,359,89.75,89.75,359,715320.142857143,1.5976862308,972,147.8888888889,329,243.0,166.375,243.0,972,972,972,109603.111111111,331.063605839,7,32,179.5
26883,6874532,6842026,80,1718633.0,168,6841714,6874532,0.7273222381,348,348,69.6,69.6,348,982076.0,1.1637155809,662,112.2222222222,191,220.6666666667,126.25,220.6666666667,662,662,662,55750.4444444445,236.1153202239,3,32,155.630331234
26883,314740,314415,80,104913.333333333,136,5004799,5319539,0.7519448584,382,382,95.5,95.5,382,759934.142857143,1.5038897168,972,150.4444444444,36,243.0,169.25,243.0,972,972,972,110875.777777778,332.9801462216,3,32,191.0
26883,6691544,6691174,80,2230514.66666667,136,6690805,11692446,0.3421012165,355,355,88.75,88.75,355,1670349.42857143,0.6842024329,972,147.4444444444,92,243.0,165.875,243.0,972,972,972,109393.777777778,330.7473019962,3,32,177.5
26883,14139,13860,80,4713.0,136,5009998,5024137,0.7961566335,390,390,97.5,97.5,390,717733.857142857,1.5923132669,662,116.8888888889,3,165.5,131.5,165.5,662,662,662,58422.1111111111,241.7066633569,3,32,195.0
226,1967793,1967793,80,1967793.0,64,1967793,1967793,1.0163670671,0,0,0.0,0.0,0,1967793.0,1.0163670671,0,0.0,1967793,0.0,0.0,0.0,0,0,0,0.0,0.0,1967793,32,0.0
226,103022616,103022616,80,103022616.0,64,103022616,103022618,0.0194132127,276,276,138.0,138.0,276,51511309.0,0.0291198191,276,69.0,103022616,0.0,92.0,0.0,0,0,0,19044.0,138.0,2,32,195.1614716075
221,2175108,2175108,80,2175108.0,64,2175108,2175108,0.9194945722,0,0,0.0,0.0,0,2175108.0,0.9194945722,0,0.0,2175108,0.0,0.0,0.0,0,0,0,0.0,0.0,2175108,32,0.0
26883,25356,20411,80,8452.0,136,5001242,5026598,0.7957668387,391,391,97.75,97.75,391,718085.428571429,1.5915336774,972,151.4444444444,253,243.0,170.375,243.0,972,972,972,111405.777777778,333.7750406753,3,32,195.5
26883,9474561,6787826,80,1184320.125,304,6787489,14479436,0.6215711717,2300,2300,255.5555555556,255.5555555556,460,1206619.66666667,0.8978250258,972,233.7142857143,132,243.0,251.6923076923,243.0,972,972,972,95236.2197802198,308.6036613202,31,32,242.4412872796
221,77330009,77330009,80,77330009.0,64,77330009,77330013,0.0258631794,420,420,210.0,210.0,420,38665006.5,0.0387947691,420,105.0,77330009,0.0,140.0,0.0,0,0,0,44100.0,210.0,4,32,296.9848480984
26883,47136,45430,80,15712.0,136,5001572,5048708,0.7922819066,535,535,133.75,133.75,535,721244.0,1.5845638132,662,133.0,328,165.5,149.625,165.5,662,662,662,70658.5,265.8166661442,4,32,267.5
221,2047268,2047268,80,2047268.0,64,2047268,2047268,0.9769116696,0,0,0.0,0.0,0,2047268.0,0.9769116696,0,0.0,2047268,0.0,0.0,0.0,0,0,0,0.0,0.0,2047268,32,0.0
26883,6975715,6951449,80,1743928.75,168,6951169,6975715,0.7167724025,441,441,88.2,88.2,441,996530.714285714,1.1468358441,662,122.5555555556,63,220.6666666667,137.875,220.6666666667,662,662,662,62193.2777777778,249.3858010749,6,32,197.2211956155
26883,6994778,6994474,80,2331592.66666667,136,6994192,11997612,0.3333996799,462,462,115.5,115.5,462,1713944.57142857,0.6667993597,662,124.8888888889,28,165.5,140.5,165.5,662,662,662,63914.1111111111,252.8124030009,7,32,231.0
226,1057515,1057515,80,1057515.0,64,1057515,1057515,1.8912261292,0,0,0.0,0.0,0,1057515.0,1.8912261292,0,0.0,1057515,0.0,0.0,0.0,0,0,0,0.0,0.0,1057515,32,0.0
221,1979076,1979076,80,1979076.0,64,1979076,1979076,1.0105726107,0,0,0.0,0.0,0,1979076.0,1.0105726107,0,0.0,1979076,0.0,0.0,0.0,0,0,0,0.0,0.0,1979076,32,0.0
26883,34119,33800,80,11373.0,136,5004559,5038678,0.7938590241,547,547,136.75,136.75,547,719811.142857143,1.5877180483,662,134.3333333333,47,165.5,151.125,165.5,662,662,662,71880.5,268.1053897258,4,32,273.5
26883,6500661,6499380,80,2166887.0,136,6499047,11505447,0.3476614164,418,418,104.5,104.5,418,1643635.28571429,0.6953228327,972,154.4444444444,333,243.0,173.75,243.0,972,972,972,113103.777777778,336.30905099,4,32,209.0
26883,4914784,4914313,80,1638261.33333333,136,5004940,9919724,0.4032370255,309,309,77.25,77.25,309,1417103.42857143,0.8064740511,972,142.3333333333,195,243.0,160.125,243.0,972,972,972,107242.0,327.4782435521,3,32,154.5
26883,1030138,1028671,80,343379.333333333,136,5002993,6033131,0.6630056599,431,431,107.75,107.75,431,861875.857142857,1.3260113198,972,155.8888888889,267,243.0,175.375,243.0,972,972,972,113979.111111111,337.6079251308,4,32,215.5
26883,10354305,6035395,80,1150478.33333333,336,6035063,15355009,0.6512532816,1800,1800,180.0,180.0,300,1181154.53846154,0.9117545942,972,184.8,35,243.0,198.0,243.0,972,972,972,69465.6,263.5632751352,6,32,154.9193338483
226,1886101,1886101,80,1886101.0,64,1886101,1886101,1.0603886006,0,0,0.0,0.0,0,1886101.0,1.0603886006,0,0.0,1886101,0.0,0.0,0.0,0,0,0,0.0,0.0,1886101,32,0.0
26883,17051,16263,80,5683.6666666667,136,5004920,5021971,0.7965000196,424,424,106.0,106.0,424,717424.428571429,1.5930000392,972,155.1111111111,258,243.0,174.5,243.0,972,972,972,113503.111111111,336.9022278215,5,32,212.0
26883,313111,310947,80,78277.75,168,310947,313111,15.9687778456,426,426,85.2,85.2,426,44730.1428571429,25.5500445529,972,155.3333333333,330,324.0,174.75,324.0,972,972,972,113638.0,337.1023583424,10,32,190.512991683
26883,6949123,6948832,80,2316374.33333333,136,6948476,11950719,0.334707895,392,392,98.0,98.0,392,1707245.57142857,0.66941579,972,151.5555555556,37,243.0,170.5,243.0,972,972,972,111465.777777778,333.8649094735,6,32,196.0
26883,7443,5003,80,2481.0,136,5004938,5012381,0.7980239331,353,353,88.25,88.25,353,716054.428571429,1.5960478663,662,112.7777777778,796,165.5,126.875,165.5,662,662,662,56047.9444444444,236.744470779,7,32,176.5
226,1983076,1983076,80,1983076.0,64,1983076,1983076,1.0085342165,0,0,0.0,0.0,0,1983076.0,1.0085342165,0,0.0,1983076,0.0,0.0,0.0,0,0,0,0.0,0.0,1983076,32,0.0
26883,263269,262457,80,87756.3333333333,136,5004731,5268000,0.7593014427,407,407,101.75,101.75,407,752571.428571429,1.5186028853,972,153.2222222222,333,243.0,172.375,243.0,972,972,972,112392.444444444,335.249823929,8,32,203.5
26883,6782802,6781228,80,2260934.0,136,6780788,11787083,0.339354529,380,380,95.0,95.0,380,1683869.0,0.678709058,662,115.7777777778,270,165.5,130.25,165.5,662,662,662,57750.4444444444,240.3132215348,3,32,190.0
221,1992284,1992284,80,1992284.0,64,1992284,1992284,1.0038729418,0,0,0.0,0.0,0,1992284.0,1.0038729418,0,0.0,1992284,0.0,0.0,0.0,0,0,0,0.0,0.0,1992284,32,0.0
226,43058051,43058051,80,43058051.0,64,43058051,43058051,0.0464489208,0,0,0.0,0.0,0,43058051.0,0.0464489208,0,0.0,43058051,0.0,0.0,0.0,0,0,0,0.0,0.0,43058051,32,0.0
221,8966288,8966288,80,8966288.0,64,8966288,8966288,0.223057747,0,0,0.0,0.0,0,8966288.0,0.223057747,0,0.0,8966288,0.0,0.0,0.0,0,0,0,0.0,0.0,8966288,32,0.0
226,1719050,1719050,80,1719050.0,64,1719050,1719050,1.1634332916,0,0,0.0,0.0,0,1719050.0,1.1634332916,0,0.0,1719050,0.0,0.0,0.0,0,0,0,0.0,0.0,1719050,32,0.0
226,23008365,23008365,80,23008365.0,64,23008365,23008365,0.0869249075,0,0,0.0,0.0,0,23008365.0,0.0869249075,0,0.0,23008365,0.0,0.0,0.0,0,0,0,0.0,0.0,23008365,32,0.0
26883,7000407,6993074,80,1750101.75,168,6992776,7000407,0.7142441861,522,522,104.4,104.4,522,1000058.14285714,1.1427906977,662,131.5555555556,31,220.6666666667,148.0,220.6666666667,662,662,662,69370.7777777778,263.3833285874,6,32,233.445496851
26883,6764996,6764668,80,2254998.66666667,136,6764368,11765886,0.339965898,330,330,82.5,82.5,330,1680840.85714286,0.679931796,972,144.6666666667,22,243.0,162.75,243.0,972,972,972,108166.0,328.8859984858,4,32,165.0
26883,7015400,6971116,80,1753850.0,168,6970810,7015400,0.7127177353,430,430,86.0,86.0,430,1002200.0,1.1403483764,972,155.7777777778,33,324.0,175.25,324.0,972,972,972,113910.444444444,337.5062139346,3,32,192.301846065
26883,3222518,3222171,80,1074172.66666667,136,5003260,8225778,0.4862761917,601,601,150.25,150.25,601,1175111.14285714,0.9725523835,972,174.7777777778,40,243.0,196.625,243.0,972,972,972,128882.444444444,359.0020117554,4,32,300.5
221,9049250,9049250,80,9049250.0,64,9049250,9049250,0.2210127911,0,0,0.0,0.0,0,9049250.0,0.2210127911,0,0.0,9049250,0.0,0.0,0.0,0,0,0,0.0,0.0,9049250,32,0.0
26883,173041,171191,80,43260.25,168,171191,173041,28.894886183,447,447,89.4,89.4,447,24720.1428571429,46.2318178929,972,157.6666666667,283,324.0,177.375,324.0,972,972,972,115108.0,339.2756991003,7,32,199.9044771885
221,52019454,52019454,80,52019454.0,64,52019454,52019454,0.0384471548,0,0,0.0,0.0,0,52019454.0,0.0384471548,0,0.0,52019454,0.0,0.0,0.0,0,0,0,0.0,0.0,52019454,32,0.0
221,1952788,1952788,80,1952788.0,64,1952788,1952788,1.0241767155,0,0,0.0,0.0,0,1952788.0,1.0241767155,0,0.0,1952788,0.0,0.0,0.0,0,0,0,0.0,0.0,1952788,32,0.0
221,1923010,1923010,80,1923010.0,64,1923010,1923010,1.0400361933,0,0,0.0,0.0,0,1923010.0,1.0400361933,0,0.0,1923010,0.0,0.0,0.0,0,0,0,0.0,0.0,1923010,32,0.0
