Init Fwd Win Byts,Fwd IAT Tot,Fwd IAT Max,Dst Port,Fwd IAT Mean,Fwd Header Len,Flow IAT Max,Flow Duration,Fwd Pkts/s,TotLen Fwd Pkts,Subflow Fwd Byts,Fwd Pkt Len Mean,Fwd Seg Size Avg,Fwd Pkt Len Max,Flow IAT Mean,Flow Pkts/s,Pkt Len Max,Pkt Len Mean,Fwd IAT Min,Bwd Pkt Len Mean,Pkt Size Avg,Bwd Seg Size Avg,Bwd Pkt Len Max,TotLen Bwd Pkts,Subflow Bwd Byts,Pkt Len Var,Pkt Len Std,Flow IAT Min,Fwd Seg Size Min,Fwd Pkt Len Std
8192,620,567,8080,310.0,72,8574,9619,311.8827321,326,326,108.6666667,108.6666667,326,1603.166667,727.7263749,326,56.875,53,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,0,20,188.2161878
2052,511,511,8080,511.0,40,511,511,3913.894325,0,0,0.0,0.0,0,511.0,3913.894325,0,0.0,511,0.0,0.0,0.0,0,0,0,0.0,0.0,511,20,0.0
8192,563,510,8080,281.5,72,9974,11025,272.1088435,326,326,108.6666667,108.6666667,326,1837.5,634.9206349,326,56.875,53,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,21,20,188.2161878
8192,560,499,8080,280.0,72,9194,10036,298.9238741,326,326,108.6666667,108.6666667,326,1672.666667,697.4890395,326,56.875,61,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,21,20,188.2161878
2052,483,483,8080,483.0,40,483,483,4140.786749,0,0,0.0,0.0,0,483.0,4140.786749,0,0.0,483,0.0,0.0,0.0,0,0,0,0.0,0.0,483,20,0.0
2052,540,540,8080,540.0,40,540,540,3703.703704,0,0,0.0,0.0,0,540.0,3703.703704,0,0.0,540,0.0,0.0,0.0,0,0,0,0.0,0.0,540,20,0.0
2052,603,603,8080,603.0,40,603,603,3316.749585,0,0,0.0,0.0,0,603.0,3316.749585,0,0.0,603,0.0,0.0,0.0,0,0,0,0.0,0.0,603,20,0.0
8192,17264,16499,51065,4316.0,124,16499,17264,289.6200185,129,129,25.8,25.8,112,2877.333333,405.4680259,326,56.875,16,163.0,65.0,163.0,326,326,326,13318.69643,115.4066568,16,20,48.74628191
2052,501,501,8080,501.0,40,501,501,3992.015968,0,0,0.0,0.0,0,501.0,3992.015968,0,0.0,501,0.0,0.0,0.0,0,0,0,0.0,0.0,501,20,0.0
2052,470,470,8080,470.0,40,470,470,4255.319149,0,0,0.0,0.0,0,470.0,4255.319149,0,0.0,470,0.0,0.0,0.0,0,0,0,0.0,0.0,470,20,0.0
8192,569,520,8080,284.5,72,9778,10628,282.2732405,326,326,108.6666667,108.6666667,326,1771.333333,658.6375612,326,56.875,49,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,22,20,188.2161878
2052,475,475,8080,475.0,40,475,475,4210.526316,0,0,0.0,0.0,0,475.0,4210.526316,0,0.0,475,0.0,0.0,0.0,0,0,0,0.0,0.0,475,20,0.0
8192,541,466,8080,270.5,72,9426,10288,291.6018663,326,326,108.6666667,108.6666667,326,1714.666667,680.4043546,326,56.875,75,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,14,20,188.2161878
2052,474,474,8080,474.0,40,474,474,4219.409283,0,0,0.0,0.0,0,474.0,4219.409283,0,0.0,474,0.0,0.0,0.0,0,0,0,0.0,0.0,474,20,0.0
2052,525,525,8080,525.0,40,525,525,3809.52381,0,0,0.0,0.0,0,525.0,3809.52381,0,0.0,525,0.0,0.0,0.0,0,0,0,0.0,0.0,525,20,0.0
2052,505,505,8080,505.0,40,505,505,3960.39604,0,0,0.0,0.0,0,505.0,3960.39604,0,0.0,505,0.0,0.0,0.0,0,0,0,0.0,0.0,505,20,0.0
256,557,557,8080,557.0,40,557,557,3590.664273,0,0,0.0,0.0,0,557.0,3590.664273,0,0.0,557,0.0,0.0,0.0,0,0,0,0.0,0.0,557,20,0.0
8192,486,433,8080,243.0,72,10124,10954,273.872558,326,326,108.6666667,108.6666667,326,1825.666667,639.0359686,326,56.875,53,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,22,20,188.2161878
2052,506,506,8080,506.0,40,506,506,3952.56917,0,0,0.0,0.0,0,506.0,3952.56917,0,0.0,506,0.0,0.0,0.0,0,0,0,0.0,0.0,506,20,0.0
8192,664,613,8080,332.0,72,10052,11153,268.9859231,326,326,108.6666667,108.6666667,326,1858.833333,627.6338205,326,56.875,51,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,20,20,188.2161878
8192,517,458,8080,258.5,72,11712,12543,239.1772303,326,326,108.6666667,108.6666667,326,2090.5,558.0802041,326,56.875,59,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,21,20,188.2161878
2052,554,554,8080,554.0,40,554,554,3610.108303,0,0,0.0,0.0,0,554.0,3610.108303,0,0.0,554,0.0,0.0,0.0,0,0,0,0.0,0.0,554,20,0.0
2052,483,483,8080,483.0,40,483,483,4140.786749,0,0,0.0,0.0,0,483.0,4140.786749,0,0.0,483,0.0,0.0,0.0,0,0,0,0.0,0.0,483,20,0.0
2052,534,534,8080,534.0,40,534,534,3745.318352,0,0,0.0,0.0,0,534.0,3745.318352,0,0.0,534,0.0,0.0,0.0,0,0,0,0.0,0.0,534,20,0.0
8192,650,552,8080,325.0,72,10692,11662,257.2457554,326,326,108.6666667,108.6666667,326,1943.666667,600.240096,326,56.875,98,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,22,20,188.2161878
2052,497,497,8080,497.0,40,497,497,4024.144869,0,0,0.0,0.0,0,497.0,4024.144869,0,0.0,497,0.0,0.0,0.0,0,0,0,0.0,0.0,497,20,0.0
256,549,549,8080,549.0,40,549,549,3642.98725,0,0,0.0,0.0,0,549.0,3642.98725,0,0.0,549,0.0,0.0,0.0,0,0,0,0.0,0.0,549,20,0.0
2052,487,487,8080,487.0,40,487,487,4106.776181,0,0,0.0,0.0,0,487.0,4106.776181,0,0.0,487,0.0,0.0,0.0,0,0,0,0.0,0.0,487,20,0.0
2052,864,864,8080,864.0,40,864,864,2314.814815,0,0,0.0,0.0,0,864.0,2314.814815,0,0.0,864,0.0,0.0,0.0,0,0,0,0.0,0.0,864,20,0.0
2052,473,473,8080,473.0,40,473,473,4228.32981,0,0,0.0,0.0,0,473.0,4228.32981,0,0.0,473,0.0,0.0,0.0,0,0,0,0.0,0.0,473,20,0.0
8192,663,573,8080,331.5,72,9639,10692,280.5836139,326,326,108.6666667,108.6666667,326,1782.0,654.6950991,326,56.875,90,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,33,20,188.2161878
8192,616,556,8080,308.0,72,9551,10480,286.259542,326,326,108.6666667,108.6666667,326,1746.666667,667.9389313,326,56.875,60,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,2,20,188.2161878
2052,492,492,8080,492.0,40,492,492,4065.04065,0,0,0.0,0.0,0,492.0,4065.04065,0,0.0,492,0.0,0.0,0.0,0,0,0,0.0,0.0,492,20,0.0
256,449,449,8080,449.0,40,449,449,4454.342984,0,0,0.0,0.0,0,449.0,4454.342984,0,0.0,449,0.0,0.0,0.0,0,0,0,0.0,0.0,449,20,0.0
2052,482,482,8080,482.0,40,482,482,4149.377593,0,0,0.0,0.0,0,482.0,4149.377593,0,0.0,482,0.0,0.0,0.0,0,0,0,0.0,0.0,482,20,0.0
8192,641,591,8080,320.5,72,10315,11451,261.9858528,326,326,108.6666667,108.6666667,326,1908.5,611.3003231,326,56.875,50,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878
8192,580,525,8080,290.0,72,8717,9879,303.674461,326,326,108.6666667,108.6666667,326,1646.5,708.5737423,326,56.875,55,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878
2052,491,491,8080,491.0,40,491,491,4073.319756,0,0,0.0,0.0,0,491.0,4073.319756,0,0.0,491,0.0,0.0,0.0,0,0,0,0.0,0.0,491,20,0.0
2052,526,526,8080,526.0,40,526,526,3802.281369,0,0,0.0,0.0,0,526.0,3802.281369,0,0.0,526,0.0,0.0,0.0,0,0,0,0.0,0.0,526,20,0.0
8192,549,483,8080,274.5,72,10862,11786,254.5392839,326,326,108.6666667,108.6666667,326,1964.333333,593.9249958,326,56.875,66,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,22,20,188.2161878
8192,514,461,8080,257.0,72,10055,10877,275.811345,326,326,108.6666667,108.6666667,326,1812.833333,643.5598051,326,56.875,53,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,22,20,188.2161878
8192,564,512,8080,282.0,72,9914,10823,277.1874711,326,326,108.6666667,108.6666667,326,1803.833333,646.770766,326,56.875,52,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,21,20,188.2161878
8192,566,517,8080,283.0,72,10401,11435,262.3524268,326,326,108.6666667,108.6666667,326,1905.833333,612.1556624,326,56.875,49,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,17,20,188.2161878
8192,396,346,8080,198.0,72,9887,10527,284.9814762,326,326,108.6666667,108.6666667,326,1754.5,664.9567778,326,56.875,50,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878
2052,585,585,8080,585.0,40,585,585,3418.803419,0,0,0.0,0.0,0,585.0,3418.803419,0,0.0,585,0.0,0.0,0.0,0,0,0,0.0,0.0,585,20,0.0
8192,475,423,8080,237.5,72,8977,9796,306.2474479,326,326,108.6666667,108.6666667,326,1632.666667,714.5773785,326,56.875,52,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,16,20,188.2161878
8192,558,507,8080,279.0,72,10207,11111,270.0027,326,326,108.6666667,108.6666667,326,1851.833333,630.0063001,326,56.875,51,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,11,20,188.2161878
8192,629,583,8080,314.5,72,9240,10323,290.6131938,326,326,108.6666667,108.6666667,326,1720.5,678.0974523,326,56.875,46,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,34,20,188.2161878
8192,536,486,8080,268.0,72,8512,9439,317.8302786,326,326,108.6666667,108.6666667,326,1573.166667,741.6039835,326,56.875,50,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878
2052,441,441,8080,441.0,40,441,441,4535.147392,0,0,0.0,0.0,0,441.0,4535.147392,0,0.0,441,0.0,0.0,0.0,0,0,0,0.0,0.0,441,20,0.0
8192,534,480,8080,267.0,72,9909,10898,275.2798679,326,326,108.6666667,108.6666667,326,1816.333333,642.3196917,326,56.875,54,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878
8192,598,499,8080,299.0,72,9580,10464,286.6972477,326,326,108.6666667,108.6666667,326,1744.0,668.9602446,326,56.875,99,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,2,20,188.2161878
8192,530,477,8080,265.0,72,10286,11135,269.4207454,326,326,108.6666667,108.6666667,326,1855.833333,628.6484059,326,56.875,53,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,22,20,188.2161878
256,457,457,8080,457.0,40,457,457,4376.367615,0,0,0.0,0.0,0,457.0,4376.367615,0,0.0,457,0.0,0.0,0.0,0,0,0,0.0,0.0,457,20,0.0
8192,688,586,8080,344.0,72,11076,12185,246.2043496,326,326,108.6666667,108.6666667,326,2030.833333,574.4768158,326,56.875,102,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,34,20,188.2161878
8192,512,459,8080,256.0,72,9319,10139,295.8871684,326,326,108.6666667,108.6666667,326,1689.833333,690.4033928,326,56.875,53,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,0,20,188.2161878
8192,549,496,8080,274.5,72,9324,10240,292.96875,326,326,108.6666667,108.6666667,326,1706.666667,683.59375,326,56.875,53,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878
2052,748,748,8080,748.0,40,748,748,2673.796791,0,0,0.0,0.0,0,748.0,2673.796791,0,0.0,748,0.0,0.0,0.0,0,0,0,0.0,0.0,748,20,0.0
2052,532,532,8080,532.0,40,532,532,3759.398496,0,0,0.0,0.0,0,532.0,3759.398496,0,0.0,532,0.0,0.0,0.0,0,0,0,0.0,0.0,532,20,0.0
2052,489,489,8080,489.0,40,489,489,4089.97955,0,0,0.0,0.0,0,489.0,4089.97955,0,0.0,489,0.0,0.0,0.0,0,0,0,0.0,0.0,489,20,0.0
2052,515,515,8080,515.0,40,515,515,3883.495146,0,0,0.0,0.0,0,515.0,3883.495146,0,0.0,515,0.0,0.0,0.0,0,0,0,0.0,0.0,515,20,0.0
2052,523,523,8080,523.0,40,523,523,3824.091778,0,0,0.0,0.0,0,523.0,3824.091778,0,0.0,523,0.0,0.0,0.0,0,0,0,0.0,0.0,523,20,0.0
8192,514,448,8080,257.0,72,9117,9921,302.3888721,326,326,108.6666667,108.6666667,326,1653.5,705.5740349,326,56.875,66,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,14,20,188.2161878
8192,477,422,8080,238.5,72,8690,9468,316.8567807,326,326,108.6666667,108.6666667,326,1578.0,739.3324884,326,56.875,55,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,2,20,188.2161878
2052,683,683,8080,683.0,40,683,683,2928.257687,0,0,0.0,0.0,0,683.0,2928.257687,0,0.0,683,0.0,0.0,0.0,0,0,0,0.0,0.0,683,20,0.0
8192,510,468,8080,255.0,72,8804,9667,310.3341264,326,326,108.6666667,108.6666667,326,1611.166667,724.1129616,326,56.875,42,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878
2052,497,497,8080,497.0,40,497,497,4024.144869,0,0,0.0,0.0,0,497.0,4024.144869,0,0.0,497,0.0,0.0,0.0,0,0,0,0.0,0.0,497,20,0.0
8192,646,589,8080,323.0,72,14735,15723,190.8032818,326,326,108.6666667,108.6666667,326,2620.5,445.2076576,326,56.875,57,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,26,20,188.2161878
8192,10634,9703,50864,2658.5,124,9703,10634,470.1899567,129,129,25.8,25.8,112,1772.333333,658.2659394,326,56.875,35,163.0,65.0,163.0,326,326,326,13318.69643,115.4066568,22,20,48.74628191
2052,503,503,8080,503.0,40,503,503,3976.143141,0,0,0.0,0.0,0,503.0,3976.143141,0,0.0,503,0.0,0.0,0.0,0,0,0,0.0,0.0,503,20,0.0
2052,491,491,8080,491.0,40,491,491,4073.319756,0,0,0.0,0.0,0,491.0,4073.319756,0,0.0,491,0.0,0.0,0.0,0,0,0,0.0,0.0,491,20,0.0
8192,556,495,8080,278.0,72,11308,12254,244.8180186,326,326,108.6666667,108.6666667,326,2042.333333,571.2420434,326,56.875,61,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,15,20,188.2161878
256,492,492,8080,492.0,40,492,492,4065.04065,0,0,0.0,0.0,0,492.0,4065.04065,0,0.0,492,0.0,0.0,0.0,0,0,0,0.0,0.0,492,20,0.0
256,676,676,8080,676.0,40,676,676,2958.579882,0,0,0.0,0.0,0,676.0,2958.579882,0,0.0,676,0.0,0.0,0.0,0,0,0,0.0,0.0,676,20,0.0
2052,633,633,8080,633.0,40,633,633,3159.557662,0,0,0.0,0.0,0,633.0,3159.557662,0,0.0,633,0.0,0.0,0.0,0,0,0,0.0,0.0,633,20,0.0
2052,460,460,8080,460.0,40,460,460,4347.826087,0,0,0.0,0.0,0,460.0,4347.826087,0,0.0,460,0.0,0.0,0.0,0,0,0,0.0,0.0,460,20,0.0
2052,659,659,8080,659.0,40,659,659,3034.901366,0,0,0.0,0.0,0,659.0,3034.901366,0,0.0,659,0.0,0.0,0.0,0,0,0,0.0,0.0,659,20,0.0
8192,620,569,8080,310.0,72,10649,11569,259.3136831,326,326,108.6666667,108.6666667,326,1928.166667,605.0652606,326,56.875,51,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,23,20,188.2161878
8192,436,397,8080,218.0,72,9212,10010,299.7002997,326,326,108.6666667,108.6666667,326,1668.333333,699.3006993,326,56.875,39,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,2,20,188.2161878
2052,578,578,8080,578.0,40,578,578,3460.207612,0,0,0.0,0.0,0,578.0,3460.207612,0,0.0,578,0.0,0.0,0.0,0,0,0,0.0,0.0,578,20,0.0
8192,639,537,8080,319.5,72,8460,9501,315.7562362,326,326,108.6666667,108.6666667,326,1583.5,736.7645511,326,56.875,102,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878
8192,515,423,8080,257.5,72,8275,9134,328.4431793,285,285,95.0,95.0,285,1522.333333,766.3674184,285,51.75,92,32.25,59.14285714,32.25,112,129,129,10376.21429,101.8637045,24,20,164.5448267
8192,596,541,8080,298.0,72,9689,10821,277.2387025,326,326,108.6666667,108.6666667,326,1803.5,646.8903059,326,56.875,55,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,23,20,188.2161878
8192,516,467,8080,258.0,72,10857,11694,256.5418163,326,326,108.6666667,108.6666667,326,1949.0,598.5975714,326,56.875,49,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,22,20,188.2161878
2052,468,468,8080,468.0,40,468,468,4273.504274,0,0,0.0,0.0,0,468.0,4273.504274,0,0.0,468,0.0,0.0,0.0,0,0,0,0.0,0.0,468,20,0.0
8192,548,485,8080,274.0,72,10343,11310,265.2519894,326,326,108.6666667,108.6666667,326,1885.0,618.9213086,326,56.875,63,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,14,20,188.2161878
256,555,555,8080,555.0,40,555,555,3603.603604,0,0,0.0,0.0,0,555.0,3603.603604,0,0.0,555,0.0,0.0,0.0,0,0,0,0.0,0.0,555,20,0.0
2052,477,477,8080,477.0,40,477,477,4192.872117,0,0,0.0,0.0,0,477.0,4192.872117,0,0.0,477,0.0,0.0,0.0,0,0,0,0.0,0.0,477,20,0.0
8192,502,436,8080,251.0,72,8957,9865,304.1054232,326,326,108.6666667,108.6666667,326,1644.166667,709.5793208,326,56.875,66,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,18,20,188.2161878
2052,489,489,8080,489.0,40,489,489,4089.97955,0,0,0.0,0.0,0,489.0,4089.97955,0,0.0,489,0.0,0.0,0.0,0,0,0,0.0,0.0,489,20,0.0
2052,448,448,8080,448.0,40,448,448,4464.285714,0,0,0.0,0.0,0,448.0,4464.285714,0,0.0,448,0.0,0.0,0.0,0,0,0,0.0,0.0,448,20,0.0
2052,543,543,8080,543.0,40,543,543,3683.241252,0,0,0.0,0.0,0,543.0,3683.241252,0,0.0,543,0.0,0.0,0.0,0,0,0,0.0,0.0,543,20,0.0
2052,474,474,8080,474.0,40,474,474,4219.409283,0,0,0.0,0.0,0,474.0,4219.409283,0,0.0,474,0.0,0.0,0.0,0,0,0,0.0,0.0,474,20,0.0
2052,482,482,8080,482.0,40,482,482,4149.377593,0,0,0.0,0.0,0,482.0,4149.377593,0,0.0,482,0.0,0.0,0.0,0,0,0,0.0,0.0,482,20,0.0
8192,588,532,8080,294.0,72,10741,11822,253.7641685,326,326,108.6666667,108.6666667,326,1970.333333,592.1163932,326,56.875,56,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,16,20,188.2161878
256,492,492,8080,492.0,40,492,492,4065.04065,0,0,0.0,0.0,0,492.0,4065.04065,0,0.0,492,0.0,0.0,0.0,0,0,0,0.0,0.0,492,20,0.0
8192,630,586,8080,315.0,72,10030,11077,270.8314526,326,326,108.6666667,108.6666667,326,1846.166667,631.940056,326,56.875,44,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,13,20,188.2161878
8192,571,494,8080,285.5,72,9623,10680,280.8988764,326,326,108.6666667,108.6666667,326,1780.0,655.4307116,326,56.875,77,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878
8192,645,548,8080,322.5,72,11208,12146,246.9948954,326,326,108.6666667,108.6666667,326,2024.333333,576.3214227,326,56.875,97,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878
8192,456,395,8080,228.0,72,11722,12504,239.9232246,326,326,108.6666667,108.6666667,326,2084.0,559.8208573,326,56.875,61,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,16,20,188.2161878
8192,460,395,8080,230.0,72,8952,9713,308.8644085,326,326,108.6666667,108.6666667,326,1618.833333,720.6836199,326,56.875,65,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,15,20,188.2161878
2052,510,510,8080,510.0,40,510,510,3921.568627,0,0,0.0,0.0,0,510.0,3921.568627,0,0.0,510,0.0,0.0,0.0,0,0,0,0.0,0.0,510,20,0.0
2052,869,869,8080,869.0,40,869,869,2301.495972,0,0,0.0,0.0,0,869.0,2301.495972,0,0.0,869,0.0,0.0,0.0,0,0,0,0.0,0.0,869,20,0.0
2052,450,450,8080,450.0,40,450,450,4444.444444,0,0,0.0,0.0,0,450.0,4444.444444,0,0.0,450,0.0,0.0,0.0,0,0,0,0.0,0.0,450,20,0.0
8192,57465,57144,8080,28732.5,72,57144,69147,43.38583019,326,326,108.6666667,108.6666667,326,11524.5,101.2336038,326,56.875,321,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,13,20,188.2161878
2052,511,511,8080,511.0,40,511,511,3913.894325,0,0,0.0,0.0,0,511.0,3913.894325,0,0.0,511,0.0,0.0,0.0,0,0,0,0.0,0.0,511,20,0.0
2052,467,467,8080,467.0,40,467,467,4282.655246,0,0,0.0,0.0,0,467.0,4282.655246,0,0.0,467,0.0,0.0,0.0,0,0,0,0.0,0.0,467,20,0.0
2052,504,504,8080,504.0,40,504,504,3968.253968,0,0,0.0,0.0,0,504.0,3968.253968,0,0.0,504,0.0,0.0,0.0,0,0,0,0.0,0.0,504,20,0.0
8192,569,501,8080,284.5,72,9530,10507,285.5239364,326,326,108.6666667,108.6666667,326,1751.166667,666.2225183,326,56.875,68,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,22,20,188.2161878
2052,469,469,8080,469.0,40,469,469,4264.392324,0,0,0.0,0.0,0,469.0,4264.392324,0,0.0,469,0.0,0.0,0.0,0,0,0,0.0,0.0,469,20,0.0
8192,505,457,8080,252.5,72,8842,9713,308.8644085,326,326,108.6666667,108.6666667,326,1618.833333,720.6836199,326,56.875,48,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878
2052,678,678,8080,678.0,40,678,678,2949.852507,0,0,0.0,0.0,0,678.0,2949.852507,0,0.0,678,0.0,0.0,0.0,0,0,0,0.0,0.0,678,20,0.0
8192,556,504,8080,278.0,72,9959,10797,277.8549597,326,326,108.6666667,108.6666667,326,1799.5,648.3282393,326,56.875,52,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878
8192,598,545,8080,299.0,72,10434,11405,263.0425252,326,326,108.6666667,108.6666667,326,1900.833333,613.7658922,326,56.875,53,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878
2052,688,688,8080,688.0,40,688,688,2906.976744,0,0,0.0,0.0,0,688.0,2906.976744,0,0.0,688,0.0,0.0,0.0,0,0,0,0.0,0.0,688,20,0.0
8192,546,496,8080,273.0,72,8354,9158,327.5824416,326,326,108.6666667,108.6666667,326,1526.333333,764.3590304,326,56.875,50,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,1,20,188.2161878
2052,527,527,8080,527.0,40,527,527,3795.066414,0,0,0.0,0.0,0,527.0,3795.066414,0,0.0,527,0.0,0.0,0.0,0,0,0,0.0,0.0,527,20,0.0
8192,1932,1879,8080,966.0,72,17371,19667,152.5397875,326,326,108.6666667,108.6666667,326,3277.833333,355.9261707,326,56.875,53,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,22,20,188.2161878
2052,465,465,8080,465.0,40,465,465,4301.075269,0,0,0.0,0.0,0,465.0,4301.075269,0,0.0,465,0.0,0.0,0.0,0,0,0,0.0,0.0,465,20,0.0
8192,639,537,8080,319.5,72,9681,10678,280.951489,326,326,108.6666667,108.6666667,326,1779.666667,655.5534744,326,56.875,102,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,2,20,188.2161878
8192,55387,54982,8080,27693.5,72,54982,64369,46.60628563,326,326,108.6666667,108.6666667,326,10728.16667,108.7479998,326,56.875,405,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,13,20,188.2161878
8192,496,434,8080,248.0,72,10087,10893,275.4062242,326,326,108.6666667,108.6666667,326,1815.5,642.6145231,326,56.875,62,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,14,20,188.2161878
256,568,568,8080,568.0,40,568,568,3521.126761,0,0,0.0,0.0,0,568.0,3521.126761,0,0.0,568,0.0,0.0,0.0,0,0,0,0.0,0.0,568,20,0.0
2052,679,679,8080,679.0,40,679,679,2945.5081,0,0,0.0,0.0,0,679.0,2945.5081,0,0.0,679,0.0,0.0,0.0,0,0,0,0.0,0.0,679,20,0.0
8192,575,474,8080,287.5,72,11964,12824,233.9363693,326,326,108.6666667,108.6666667,326,2137.333333,545.8515284,326,56.875,101,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,2,20,188.2161878
